,objid,class
1649,1237650000000000000,GALAXY
1650,1237650000000000000,GALAXY
1651,1237650000000000000,STAR
1652,1237650000000000000,STAR
1653,1237650000000000000,STAR
1654,1237650000000000000,GALAXY
1655,1237650000000000000,GALAXY
1656,1237650000000000000,QSO
1657,1237650000000000000,GALAXY
1658,1237650000000000000,GALAXY
1659,1237650000000000000,STAR
1660,1237650000000000000,STAR
1661,1237650000000000000,GALAXY
1662,1237650000000000000,GALAXY
1663,1237650000000000000,GALAXY
1664,1237650000000000000,GALAXY
1665,1237650000000000000,GALAXY
1666,1237650000000000000,STAR
1667,1237650000000000000,STAR
1668,1237650000000000000,GALAXY
1669,1237650000000000000,STAR
1670,1237650000000000000,STAR
1671,1237650000000000000,GALAXY
1672,1237650000000000000,GALAXY
1673,1237650000000000000,GALAXY
1674,1237650000000000000,GALAXY
1675,1237650000000000000,STAR
1676,1237650000000000000,GALAXY
1677,1237650000000000000,STAR
1678,1237650000000000000,STAR
1679,1237650000000000000,GALAXY
1680,1237650000000000000,STAR
1681,1237650000000000000,STAR
1682,1237650000000000000,STAR
1683,1237650000000000000,STAR
1684,1237650000000000000,STAR
1685,1237650000000000000,STAR
1686,1237650000000000000,GALAXY
1687,1237650000000000000,GALAXY
1688,1237650000000000000,STAR
1689,1237650000000000000,STAR
1690,1237650000000000000,STAR
1691,1237650000000000000,QSO
1692,1237650000000000000,GALAXY
1693,1237650000000000000,GALAXY
1694,1237650000000000000,GALAXY
1695,1237650000000000000,GALAXY
1696,1237650000000000000,GALAXY
1697,1237650000000000000,GALAXY
1698,1237650000000000000,GALAXY
1699,1237650000000000000,GALAXY
1700,1237650000000000000,GALAXY
1701,1237650000000000000,GALAXY
1702,1237650000000000000,GALAXY
1703,1237650000000000000,GALAXY
1704,1237650000000000000,GALAXY
1705,1237650000000000000,STAR
1706,1237650000000000000,GALAXY
1707,1237650000000000000,GALAXY
1708,1237650000000000000,GALAXY
1709,1237650000000000000,STAR
1710,1237650000000000000,QSO
1711,1237650000000000000,STAR
1712,1237650000000000000,GALAXY
1713,1237650000000000000,QSO
1714,1237650000000000000,GALAXY
1715,1237650000000000000,GALAXY
1716,1237650000000000000,GALAXY
1717,1237650000000000000,GALAXY
1718,1237650000000000000,STAR
1719,1237650000000000000,GALAXY
1720,1237650000000000000,GALAXY
1721,1237650000000000000,GALAXY
1722,1237650000000000000,GALAXY
1723,1237650000000000000,GALAXY
1724,1237650000000000000,GALAXY
1725,1237650000000000000,STAR
1726,1237650000000000000,QSO
1727,1237650000000000000,GALAXY
1728,1237650000000000000,QSO
1729,1237650000000000000,GALAXY
1730,1237650000000000000,GALAXY
1731,1237650000000000000,GALAXY
1732,1237650000000000000,STAR
1733,1237650000000000000,GALAXY
1734,1237650000000000000,GALAXY
1735,1237650000000000000,GALAXY
1736,1237650000000000000,QSO
1737,1237650000000000000,GALAXY
1738,1237650000000000000,GALAXY
1739,1237650000000000000,QSO
1740,1237650000000000000,GALAXY
1741,1237650000000000000,QSO
1742,1237650000000000000,GALAXY
1743,1237650000000000000,GALAXY
1744,1237650000000000000,QSO
1745,1237650000000000000,GALAXY
1746,1237650000000000000,STAR
1747,1237650000000000000,STAR
1748,1237650000000000000,STAR
1749,1237650000000000000,STAR
1750,1237650000000000000,STAR
1751,1237650000000000000,GALAXY
1752,1237650000000000000,GALAXY
1753,1237650000000000000,STAR
1754,1237650000000000000,STAR
1755,1237650000000000000,STAR
1756,1237650000000000000,GALAXY
1757,1237650000000000000,GALAXY
1758,1237650000000000000,GALAXY
1759,1237650000000000000,STAR
1760,1237650000000000000,STAR
1761,1237650000000000000,STAR
1762,1237650000000000000,STAR
1763,1237650000000000000,STAR
1764,1237650000000000000,STAR
1765,1237650000000000000,QSO
1766,1237650000000000000,STAR
1767,1237650000000000000,GALAXY
1768,1237650000000000000,STAR
1769,1237650000000000000,STAR
1770,1237650000000000000,GALAXY
1771,1237650000000000000,GALAXY
1772,1237650000000000000,STAR
1773,1237650000000000000,STAR
1774,1237650000000000000,STAR
1775,1237650000000000000,STAR
1776,1237650000000000000,STAR
1777,1237650000000000000,STAR
1778,1237650000000000000,STAR
1779,1237650000000000000,GALAXY
1780,1237650000000000000,GALAXY
1781,1237650000000000000,GALAXY
1782,1237650000000000000,GALAXY
1783,1237650000000000000,GALAXY
1784,1237650000000000000,GALAXY
1785,1237650000000000000,QSO
1786,1237650000000000000,GALAXY
1787,1237650000000000000,GALAXY
1788,1237650000000000000,GALAXY
1789,1237650000000000000,STAR
1790,1237650000000000000,QSO
1791,1237650000000000000,GALAXY
1792,1237650000000000000,GALAXY
1793,1237650000000000000,GALAXY
1794,1237650000000000000,GALAXY
1795,1237650000000000000,GALAXY
1796,1237650000000000000,GALAXY
1797,1237650000000000000,GALAXY
1798,1237650000000000000,GALAXY
1799,1237650000000000000,GALAXY
1800,1237650000000000000,GALAXY
1801,1237650000000000000,GALAXY
1802,1237650000000000000,GALAXY
1803,1237650000000000000,GALAXY
1804,1237650000000000000,GALAXY
1805,1237650000000000000,GALAXY
1806,1237650000000000000,GALAXY
1807,1237650000000000000,GALAXY
1808,1237650000000000000,GALAXY
1809,1237650000000000000,GALAXY
1810,1237650000000000000,GALAXY
1811,1237650000000000000,STAR
1812,1237650000000000000,GALAXY
1813,1237650000000000000,GALAXY
1814,1237650000000000000,GALAXY
1815,1237650000000000000,GALAXY
1816,1237650000000000000,GALAXY
1817,1237650000000000000,GALAXY
1818,1237650000000000000,STAR
1819,1237650000000000000,GALAXY
1820,1237650000000000000,STAR
1821,1237650000000000000,GALAXY
1822,1237650000000000000,GALAXY
1823,1237650000000000000,GALAXY
1824,1237650000000000000,STAR
1825,1237650000000000000,GALAXY
1826,1237650000000000000,GALAXY
1827,1237650000000000000,STAR
1828,1237650000000000000,GALAXY
1829,1237650000000000000,STAR
1830,1237650000000000000,QSO
1831,1237650000000000000,GALAXY
1832,1237650000000000000,QSO
1833,1237650000000000000,GALAXY
1834,1237650000000000000,GALAXY
1835,1237650000000000000,GALAXY
1836,1237650000000000000,GALAXY
1837,1237650000000000000,GALAXY
1838,1237650000000000000,GALAXY
1839,1237650000000000000,QSO
1840,1237650000000000000,STAR
1841,1237650000000000000,STAR
1842,1237650000000000000,GALAXY
1843,1237650000000000000,GALAXY
1844,1237650000000000000,GALAXY
1845,1237650000000000000,GALAXY
1846,1237650000000000000,GALAXY
1847,1237650000000000000,QSO
1848,1237650000000000000,STAR
1849,1237650000000000000,GALAXY
1850,1237650000000000000,GALAXY
1851,1237650000000000000,STAR
1852,1237650000000000000,GALAXY
1853,1237650000000000000,STAR
1854,1237650000000000000,GALAXY
1855,1237650000000000000,GALAXY
1856,1237650000000000000,QSO
1857,1237650000000000000,STAR
1858,1237650000000000000,STAR
1859,1237650000000000000,GALAXY
1860,1237650000000000000,GALAXY
1861,1237650000000000000,GALAXY
1862,1237650000000000000,GALAXY
1863,1237650000000000000,GALAXY
1864,1237650000000000000,GALAXY
1865,1237650000000000000,GALAXY
1866,1237650000000000000,GALAXY
1867,1237650000000000000,STAR
1868,1237650000000000000,STAR
1869,1237650000000000000,GALAXY
1870,1237650000000000000,STAR
1871,1237650000000000000,STAR
1872,1237650000000000000,GALAXY
1873,1237650000000000000,STAR
1874,1237650000000000000,GALAXY
1875,1237650000000000000,STAR
1876,1237650000000000000,QSO
1877,1237650000000000000,STAR
1878,1237650000000000000,STAR
1879,1237650000000000000,STAR
1880,1237650000000000000,QSO
1881,1237650000000000000,GALAXY
1882,1237650000000000000,STAR
1883,1237650000000000000,GALAXY
1884,1237650000000000000,STAR
1885,1237650000000000000,GALAXY
1886,1237650000000000000,STAR
1887,1237650000000000000,STAR
1888,1237650000000000000,STAR
1889,1237650000000000000,STAR
1890,1237650000000000000,GALAXY
1891,1237650000000000000,STAR
1892,1237650000000000000,STAR
1893,1237650000000000000,STAR
1894,1237650000000000000,STAR
1895,1237650000000000000,GALAXY
1896,1237650000000000000,GALAXY
1897,1237650000000000000,STAR
1898,1237650000000000000,STAR
1899,1237650000000000000,STAR
1900,1237650000000000000,GALAXY
1901,1237650000000000000,GALAXY
1902,1237650000000000000,STAR
1903,1237650000000000000,STAR
1904,1237650000000000000,STAR
1905,1237650000000000000,STAR
1906,1237650000000000000,STAR
1907,1237650000000000000,STAR
1908,1237650000000000000,STAR
1909,1237650000000000000,STAR
1910,1237650000000000000,STAR
1911,1237650000000000000,STAR
1912,1237650000000000000,STAR
1913,1237650000000000000,STAR
1914,1237650000000000000,STAR
1915,1237650000000000000,STAR
1916,1237650000000000000,GALAXY
1917,1237650000000000000,GALAXY
1918,1237650000000000000,GALAXY
1919,1237650000000000000,GALAXY
1920,1237650000000000000,GALAXY
1921,1237650000000000000,GALAXY
1922,1237650000000000000,STAR
1923,1237650000000000000,STAR
1924,1237650000000000000,GALAXY
1925,1237650000000000000,GALAXY
1926,1237650000000000000,GALAXY
1927,1237650000000000000,QSO
1928,1237650000000000000,GALAXY
1929,1237650000000000000,GALAXY
1930,1237650000000000000,GALAXY
1931,1237650000000000000,GALAXY
1932,1237650000000000000,GALAXY
1933,1237650000000000000,STAR
1934,1237650000000000000,GALAXY
1935,1237650000000000000,GALAXY
1936,1237650000000000000,STAR
1937,1237650000000000000,GALAXY
1938,1237650000000000000,GALAXY
1939,1237650000000000000,GALAXY
1940,1237650000000000000,GALAXY
1941,1237650000000000000,GALAXY
1942,1237650000000000000,GALAXY
1943,1237650000000000000,GALAXY
1944,1237650000000000000,GALAXY
1945,1237650000000000000,GALAXY
1946,1237650000000000000,GALAXY
1947,1237650000000000000,GALAXY
1948,1237650000000000000,STAR
1949,1237650000000000000,STAR
1950,1237650000000000000,GALAXY
1951,1237650000000000000,GALAXY
1952,1237650000000000000,GALAXY
1953,1237650000000000000,GALAXY
1954,1237650000000000000,GALAXY
1955,1237650000000000000,QSO
1956,1237650000000000000,GALAXY
1957,1237650000000000000,STAR
1958,1237650000000000000,STAR
1959,1237650000000000000,GALAXY
1960,1237650000000000000,GALAXY
1961,1237650000000000000,GALAXY
1962,1237650000000000000,QSO
1963,1237650000000000000,GALAXY
1964,1237650000000000000,GALAXY
1965,1237650000000000000,QSO
1966,1237650000000000000,GALAXY
1967,1237650000000000000,GALAXY
1968,1237650000000000000,GALAXY
1969,1237650000000000000,GALAXY
1970,1237650000000000000,GALAXY
1971,1237650000000000000,GALAXY
1972,1237650000000000000,GALAXY
1973,1237650000000000000,GALAXY
1974,1237650000000000000,GALAXY
1975,1237650000000000000,STAR
1976,1237650000000000000,QSO
1977,1237650000000000000,STAR
1978,1237650000000000000,STAR
1979,1237650000000000000,GALAXY
1980,1237650000000000000,STAR
1981,1237650000000000000,STAR
1982,1237650000000000000,STAR
1983,1237650000000000000,STAR
1984,1237650000000000000,STAR
1985,1237650000000000000,GALAXY
1986,1237650000000000000,STAR
1987,1237650000000000000,STAR
1988,1237650000000000000,GALAXY
1989,1237650000000000000,STAR
1990,1237650000000000000,STAR
1991,1237650000000000000,STAR
1992,1237650000000000000,STAR
1993,1237650000000000000,STAR
1994,1237650000000000000,STAR
1995,1237650000000000000,STAR
1996,1237650000000000000,STAR
1997,1237650000000000000,GALAXY
1998,1237650000000000000,STAR
1999,1237650000000000000,STAR
2000,1237650000000000000,STAR
2001,1237650000000000000,STAR
2002,1237650000000000000,STAR
2003,1237650000000000000,STAR
2004,1237650000000000000,STAR
2005,1237650000000000000,STAR
2006,1237650000000000000,STAR
2007,1237650000000000000,GALAXY
2008,1237650000000000000,STAR
2009,1237650000000000000,QSO
2010,1237650000000000000,STAR
2011,1237650000000000000,STAR
2012,1237650000000000000,STAR
2013,1237650000000000000,STAR
2014,1237650000000000000,STAR
2015,1237650000000000000,STAR
2016,1237650000000000000,STAR
2017,1237650000000000000,STAR
2018,1237650000000000000,STAR
2019,1237650000000000000,STAR
2020,1237650000000000000,STAR
2021,1237650000000000000,GALAXY
2022,1237650000000000000,GALAXY
2023,1237650000000000000,STAR
2024,1237650000000000000,GALAXY
2025,1237650000000000000,GALAXY
2026,1237650000000000000,STAR
2027,1237650000000000000,STAR
2028,1237650000000000000,STAR
2029,1237650000000000000,STAR
2030,1237650000000000000,GALAXY
2031,1237650000000000000,STAR
2032,1237650000000000000,STAR
2033,1237650000000000000,QSO
2034,1237650000000000000,STAR
2035,1237650000000000000,STAR
2036,1237650000000000000,STAR
2037,1237650000000000000,GALAXY
2038,1237650000000000000,STAR
2039,1237650000000000000,GALAXY
2040,1237650000000000000,GALAXY
2041,1237650000000000000,GALAXY
2042,1237650000000000000,GALAXY
2043,1237650000000000000,GALAXY
2044,1237650000000000000,GALAXY
2045,1237650000000000000,GALAXY
2046,1237650000000000000,GALAXY
2047,1237650000000000000,GALAXY
2048,1237650000000000000,STAR
2049,1237650000000000000,GALAXY
2050,1237650000000000000,STAR
2051,1237650000000000000,GALAXY
2052,1237650000000000000,GALAXY
2053,1237650000000000000,GALAXY
2054,1237650000000000000,STAR
2055,1237650000000000000,STAR
2056,1237650000000000000,GALAXY
2057,1237650000000000000,GALAXY
2058,1237650000000000000,GALAXY
2059,1237650000000000000,GALAXY
2060,1237650000000000000,GALAXY
2061,1237650000000000000,GALAXY
2062,1237650000000000000,STAR
2063,1237650000000000000,STAR
2064,1237650000000000000,QSO
2065,1237650000000000000,GALAXY
2066,1237650000000000000,GALAXY
2067,1237650000000000000,STAR
2068,1237650000000000000,GALAXY
2069,1237650000000000000,STAR
2070,1237650000000000000,STAR
2071,1237650000000000000,STAR
2072,1237650000000000000,STAR
2073,1237650000000000000,GALAXY
2074,1237650000000000000,GALAXY
2075,1237650000000000000,GALAXY
2076,1237650000000000000,GALAXY
2077,1237650000000000000,GALAXY
2078,1237650000000000000,GALAXY
2079,1237650000000000000,STAR
2080,1237650000000000000,STAR
2081,1237650000000000000,GALAXY
2082,1237650000000000000,STAR
2083,1237650000000000000,STAR
2084,1237650000000000000,STAR
2085,1237650000000000000,GALAXY
2086,1237650000000000000,GALAXY
2087,1237650000000000000,GALAXY
2088,1237650000000000000,GALAXY
2089,1237650000000000000,GALAXY
2090,1237650000000000000,GALAXY
2091,1237650000000000000,QSO
2092,1237650000000000000,STAR
2093,1237650000000000000,STAR
2094,1237650000000000000,STAR
2095,1237650000000000000,STAR
2096,1237650000000000000,QSO
2097,1237650000000000000,STAR
2098,1237650000000000000,STAR
2099,1237650000000000000,STAR
2100,1237650000000000000,STAR
2101,1237650000000000000,GALAXY
2102,1237650000000000000,GALAXY
2103,1237650000000000000,GALAXY
2104,1237650000000000000,STAR
2105,1237650000000000000,GALAXY
2106,1237650000000000000,GALAXY
2107,1237650000000000000,GALAXY
2108,1237650000000000000,STAR
2109,1237650000000000000,STAR
2110,1237650000000000000,STAR
2111,1237650000000000000,STAR
2112,1237650000000000000,GALAXY
2113,1237650000000000000,STAR
2114,1237650000000000000,STAR
2115,1237650000000000000,QSO
2116,1237650000000000000,GALAXY
2117,1237650000000000000,GALAXY
2118,1237650000000000000,GALAXY
2119,1237650000000000000,GALAXY
2120,1237650000000000000,GALAXY
2121,1237650000000000000,GALAXY
2122,1237650000000000000,STAR
2123,1237650000000000000,STAR
2124,1237650000000000000,STAR
2125,1237650000000000000,STAR
2126,1237650000000000000,STAR
2127,1237650000000000000,STAR
2128,1237650000000000000,STAR
2129,1237650000000000000,GALAXY
2130,1237650000000000000,STAR
2131,1237650000000000000,STAR
2132,1237650000000000000,STAR
2133,1237650000000000000,STAR
2134,1237650000000000000,STAR
2135,1237650000000000000,STAR
2136,1237650000000000000,QSO
2137,1237650000000000000,STAR
2138,1237650000000000000,STAR
2139,1237650000000000000,STAR
2140,1237650000000000000,STAR
2141,1237650000000000000,STAR
2142,1237650000000000000,STAR
2143,1237650000000000000,STAR
2144,1237650000000000000,STAR
2145,1237650000000000000,STAR
2146,1237650000000000000,STAR
2147,1237650000000000000,STAR
2148,1237650000000000000,STAR
2149,1237650000000000000,GALAXY
2150,1237650000000000000,STAR
2151,1237650000000000000,GALAXY
2152,1237650000000000000,GALAXY
2153,1237650000000000000,STAR
2154,1237650000000000000,STAR
2155,1237650000000000000,GALAXY
2156,1237650000000000000,GALAXY
2157,1237650000000000000,STAR
2158,1237650000000000000,STAR
2159,1237650000000000000,STAR
2160,1237650000000000000,STAR
2161,1237650000000000000,QSO
2162,1237650000000000000,GALAXY
2163,1237650000000000000,GALAXY
2164,1237650000000000000,GALAXY
2165,1237650000000000000,STAR
2166,1237650000000000000,QSO
2167,1237650000000000000,STAR
2168,1237650000000000000,GALAXY
2169,1237650000000000000,STAR
2170,1237650000000000000,STAR
2171,1237650000000000000,STAR
2172,1237650000000000000,STAR
2173,1237650000000000000,STAR
2174,1237650000000000000,GALAXY
2175,1237650000000000000,GALAXY
2176,1237650000000000000,STAR
2177,1237650000000000000,STAR
2178,1237650000000000000,GALAXY
2179,1237650000000000000,STAR
2180,1237650000000000000,GALAXY
2181,1237650000000000000,GALAXY
2182,1237650000000000000,GALAXY
2183,1237650000000000000,STAR
2184,1237650000000000000,STAR
2185,1237650000000000000,GALAXY
2186,1237650000000000000,STAR
2187,1237650000000000000,GALAXY
2188,1237650000000000000,GALAXY
2189,1237650000000000000,GALAXY
2190,1237650000000000000,GALAXY
2191,1237650000000000000,STAR
2192,1237650000000000000,STAR
2193,1237650000000000000,GALAXY
2194,1237650000000000000,GALAXY
2195,1237650000000000000,STAR
2196,1237650000000000000,GALAXY
2197,1237650000000000000,STAR
2198,1237650000000000000,STAR
2199,1237650000000000000,STAR
2200,1237650000000000000,STAR
2201,1237650000000000000,STAR
2202,1237650000000000000,GALAXY
2203,1237650000000000000,GALAXY
2204,1237650000000000000,GALAXY
2205,1237650000000000000,STAR
2206,1237650000000000000,STAR
2207,1237650000000000000,QSO
2208,1237650000000000000,GALAXY
2209,1237650000000000000,GALAXY
2210,1237650000000000000,GALAXY
2211,1237650000000000000,GALAXY
2212,1237650000000000000,GALAXY
2213,1237650000000000000,GALAXY
2214,1237650000000000000,GALAXY
2215,1237650000000000000,STAR
2216,1237650000000000000,GALAXY
2217,1237650000000000000,GALAXY
2218,1237650000000000000,STAR
2219,1237650000000000000,STAR
2220,1237650000000000000,GALAXY
2221,1237650000000000000,STAR
2222,1237650000000000000,GALAXY
2223,1237650000000000000,GALAXY
2224,1237650000000000000,GALAXY
2225,1237650000000000000,GALAXY
2226,1237650000000000000,STAR
2227,1237650000000000000,STAR
2228,1237650000000000000,GALAXY
2229,1237650000000000000,GALAXY
2230,1237650000000000000,STAR
2231,1237650000000000000,GALAXY
2232,1237650000000000000,GALAXY
2233,1237650000000000000,GALAXY
2234,1237650000000000000,GALAXY
2235,1237650000000000000,STAR
2236,1237650000000000000,QSO
2237,1237650000000000000,GALAXY
2238,1237650000000000000,STAR
2239,1237650000000000000,GALAXY
2240,1237650000000000000,GALAXY
2241,1237650000000000000,GALAXY
2242,1237650000000000000,STAR
2243,1237650000000000000,GALAXY
2244,1237650000000000000,GALAXY
2245,1237650000000000000,GALAXY
2246,1237650000000000000,GALAXY
2247,1237650000000000000,QSO
2248,1237650000000000000,GALAXY
2249,1237650000000000000,GALAXY
2250,1237650000000000000,GALAXY
2251,1237650000000000000,STAR
2252,1237650000000000000,GALAXY
2253,1237650000000000000,GALAXY
2254,1237650000000000000,GALAXY
2255,1237650000000000000,GALAXY
2256,1237650000000000000,GALAXY
2257,1237650000000000000,GALAXY
2258,1237650000000000000,GALAXY
2259,1237650000000000000,GALAXY
2260,1237650000000000000,GALAXY
2261,1237650000000000000,GALAXY
2262,1237650000000000000,GALAXY
2263,1237650000000000000,STAR
2264,1237650000000000000,GALAXY
2265,1237650000000000000,GALAXY
2266,1237650000000000000,GALAXY
2267,1237650000000000000,STAR
2268,1237650000000000000,GALAXY
2269,1237650000000000000,STAR
2270,1237650000000000000,STAR
2271,1237650000000000000,STAR
2272,1237650000000000000,STAR
2273,1237650000000000000,STAR
2274,1237650000000000000,STAR
2275,1237650000000000000,STAR
2276,1237650000000000000,STAR
2277,1237650000000000000,STAR
2278,1237650000000000000,GALAXY
2279,1237650000000000000,GALAXY
2280,1237650000000000000,QSO
2281,1237650000000000000,STAR
2282,1237650000000000000,GALAXY
2283,1237650000000000000,GALAXY
2284,1237650000000000000,QSO
2285,1237650000000000000,GALAXY
2286,1237650000000000000,GALAXY
2287,1237650000000000000,GALAXY
2288,1237650000000000000,GALAXY
2289,1237650000000000000,GALAXY
2290,1237650000000000000,GALAXY
2291,1237650000000000000,GALAXY
2292,1237650000000000000,GALAXY
2293,1237650000000000000,GALAXY
2294,1237650000000000000,GALAXY
2295,1237650000000000000,STAR
2296,1237650000000000000,GALAXY
2297,1237650000000000000,GALAXY
2298,1237650000000000000,QSO
2299,1237650000000000000,GALAXY
2300,1237650000000000000,GALAXY
2301,1237650000000000000,QSO
2302,1237650000000000000,GALAXY
2303,1237650000000000000,GALAXY
2304,1237650000000000000,GALAXY
2305,1237650000000000000,GALAXY
2306,1237650000000000000,GALAXY
2307,1237650000000000000,GALAXY
2308,1237650000000000000,GALAXY
2309,1237650000000000000,GALAXY
2310,1237650000000000000,GALAXY
2311,1237650000000000000,GALAXY
2312,1237650000000000000,GALAXY
2313,1237650000000000000,STAR
2314,1237650000000000000,GALAXY
2315,1237650000000000000,GALAXY
2316,1237650000000000000,GALAXY
2317,1237650000000000000,GALAXY
2318,1237650000000000000,GALAXY
2319,1237650000000000000,QSO
2320,1237650000000000000,STAR
2321,1237650000000000000,STAR
2322,1237650000000000000,STAR
2323,1237650000000000000,STAR
2324,1237650000000000000,STAR
2325,1237650000000000000,STAR
2326,1237650000000000000,STAR
2327,1237650000000000000,STAR
2328,1237650000000000000,STAR
2329,1237650000000000000,STAR
2330,1237650000000000000,STAR
2331,1237650000000000000,STAR
2332,1237650000000000000,STAR
2333,1237650000000000000,STAR
2334,1237650000000000000,GALAXY
2335,1237650000000000000,GALAXY
2336,1237650000000000000,STAR
2337,1237650000000000000,STAR
2338,1237650000000000000,GALAXY
2339,1237650000000000000,GALAXY
2340,1237650000000000000,STAR
2341,1237650000000000000,STAR
2342,1237650000000000000,STAR
2343,1237650000000000000,STAR
2344,1237650000000000000,STAR
2345,1237650000000000000,GALAXY
2346,1237650000000000000,STAR
2347,1237650000000000000,STAR
2348,1237650000000000000,STAR
2349,1237650000000000000,GALAXY
2350,1237650000000000000,STAR
2351,1237650000000000000,STAR
2352,1237650000000000000,STAR
2353,1237650000000000000,STAR
2354,1237650000000000000,STAR
2355,1237650000000000000,GALAXY
2356,1237650000000000000,STAR
2357,1237650000000000000,STAR
2358,1237650000000000000,STAR
2359,1237650000000000000,STAR
2360,1237650000000000000,GALAXY
2361,1237650000000000000,STAR
2362,1237650000000000000,STAR
2363,1237650000000000000,STAR
2364,1237650000000000000,STAR
2365,1237650000000000000,STAR
2366,1237650000000000000,STAR
2367,1237650000000000000,STAR
2368,1237650000000000000,GALAXY
2369,1237650000000000000,GALAXY
2370,1237650000000000000,GALAXY
2371,1237650000000000000,GALAXY
2372,1237650000000000000,GALAXY
2373,1237650000000000000,GALAXY
2374,1237650000000000000,GALAXY
2375,1237650000000000000,GALAXY
2376,1237650000000000000,GALAXY
2377,1237650000000000000,GALAXY
2378,1237650000000000000,GALAXY
2379,1237650000000000000,GALAXY
2380,1237650000000000000,GALAXY
2381,1237650000000000000,GALAXY
2382,1237650000000000000,GALAXY
2383,1237650000000000000,GALAXY
2384,1237650000000000000,GALAXY
2385,1237650000000000000,GALAXY
2386,1237650000000000000,STAR
2387,1237650000000000000,GALAXY
2388,1237650000000000000,GALAXY
2389,1237650000000000000,STAR
2390,1237650000000000000,STAR
2391,1237650000000000000,GALAXY
2392,1237650000000000000,GALAXY
2393,1237650000000000000,STAR
2394,1237650000000000000,GALAXY
2395,1237650000000000000,GALAXY
2396,1237650000000000000,GALAXY
2397,1237650000000000000,STAR
2398,1237650000000000000,GALAXY
2399,1237650000000000000,GALAXY
2400,1237650000000000000,GALAXY
2401,1237650000000000000,STAR
2402,1237650000000000000,GALAXY
2403,1237650000000000000,GALAXY
2404,1237650000000000000,STAR
2405,1237650000000000000,STAR
2406,1237650000000000000,GALAXY
2407,1237650000000000000,GALAXY
2408,1237650000000000000,STAR
2409,1237650000000000000,STAR
2410,1237650000000000000,STAR
2411,1237650000000000000,GALAXY
2412,1237650000000000000,STAR
2413,1237650000000000000,QSO
2414,1237650000000000000,GALAXY
2415,1237650000000000000,STAR
2416,1237650000000000000,STAR
2417,1237650000000000000,GALAXY
2418,1237650000000000000,STAR
2419,1237650000000000000,GALAXY
2420,1237650000000000000,GALAXY
2421,1237650000000000000,GALAXY
2422,1237650000000000000,STAR
2423,1237650000000000000,STAR
2424,1237650000000000000,STAR
2425,1237650000000000000,STAR
2426,1237650000000000000,GALAXY
2427,1237650000000000000,STAR
2428,1237650000000000000,STAR
2429,1237650000000000000,STAR
2430,1237650000000000000,GALAXY
2431,1237650000000000000,QSO
2432,1237650000000000000,GALAXY
2433,1237650000000000000,STAR
2434,1237650000000000000,GALAXY
2435,1237650000000000000,GALAXY
2436,1237650000000000000,GALAXY
2437,1237650000000000000,STAR
2438,1237650000000000000,GALAXY
2439,1237650000000000000,GALAXY
2440,1237650000000000000,GALAXY
2441,1237650000000000000,GALAXY
2442,1237650000000000000,STAR
2443,1237650000000000000,STAR
2444,1237650000000000000,GALAXY
2445,1237650000000000000,GALAXY
2446,1237650000000000000,GALAXY
2447,1237650000000000000,GALAXY
2448,1237650000000000000,GALAXY
2449,1237650000000000000,GALAXY
2450,1237650000000000000,GALAXY
2451,1237650000000000000,GALAXY
2452,1237650000000000000,GALAXY
2453,1237650000000000000,GALAXY
2454,1237650000000000000,GALAXY
2455,1237650000000000000,STAR
2456,1237650000000000000,STAR
2457,1237650000000000000,STAR
2458,1237650000000000000,GALAXY
2459,1237650000000000000,GALAXY
2460,1237650000000000000,QSO
2461,1237650000000000000,GALAXY
2462,1237650000000000000,STAR
2463,1237650000000000000,GALAXY
2464,1237650000000000000,GALAXY
2465,1237650000000000000,GALAXY
2466,1237650000000000000,GALAXY
2467,1237650000000000000,STAR
2468,1237650000000000000,STAR
2469,1237650000000000000,GALAXY
2470,1237650000000000000,GALAXY
2471,1237650000000000000,STAR
2472,1237650000000000000,GALAXY
2473,1237650000000000000,QSO
2474,1237650000000000000,STAR
2475,1237650000000000000,GALAXY
2476,1237650000000000000,GALAXY
2477,1237650000000000000,GALAXY
2478,1237650000000000000,GALAXY
2479,1237650000000000000,STAR
2480,1237650000000000000,GALAXY
2481,1237650000000000000,GALAXY
2482,1237650000000000000,STAR
2483,1237650000000000000,STAR
2484,1237650000000000000,GALAXY
2485,1237650000000000000,STAR
2486,1237650000000000000,GALAXY
2487,1237650000000000000,STAR
2488,1237650000000000000,GALAXY
2489,1237650000000000000,QSO
2490,1237650000000000000,GALAXY
2491,1237650000000000000,QSO
2492,1237650000000000000,QSO
2493,1237650000000000000,GALAXY
2494,1237650000000000000,STAR
2495,1237650000000000000,STAR
2496,1237650000000000000,GALAXY
2497,1237650000000000000,STAR
2498,1237650000000000000,QSO
2499,1237650000000000000,GALAXY
2500,1237650000000000000,GALAXY
2501,1237650000000000000,STAR
2502,1237650000000000000,STAR
2503,1237650000000000000,STAR
2504,1237650000000000000,STAR
2505,1237650000000000000,GALAXY
2506,1237650000000000000,GALAXY
2507,1237650000000000000,GALAXY
2508,1237650000000000000,GALAXY
2509,1237650000000000000,STAR
2510,1237650000000000000,GALAXY
2511,1237650000000000000,GALAXY
2512,1237650000000000000,GALAXY
2513,1237650000000000000,GALAXY
2514,1237650000000000000,STAR
2515,1237650000000000000,STAR
2516,1237650000000000000,STAR
2517,1237650000000000000,GALAXY
2518,1237650000000000000,GALAXY
2519,1237650000000000000,GALAXY
